,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Exterior_AsphShn,Exterior_Brk Cmn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Other,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_Wd Shng,Exterior_WdShing,Exterior_nan,Bsmt_nan,Bsmt_ALQ,Bsmt_BLQ,Bsmt_GLQ,Bsmt_LwQ,Bsmt_Rec,Bsmt_Unf,BsmtBath,TotalPorchSF,MasBrkCmn,MasBrkFace,MasNone,MasStone
1190,190,RL,,32463,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,2fmCon,1Story,4,4,1961,1975,Gable,CompShg,Stone,149.0,TA,Gd,CBlock,TA,TA,Av,90,1249,GasA,Ex,Y,SBrkr,1622,0,0,1622,1,0,3,1,TA,7,Typ,1,TA,2Types,1975.0,Fin,4,1356,TA,TA,Y,439,0,,,0,3,2007,WD,Normal,168000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,149.0
1191,160,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,776,776,GasA,Ex,Y,SBrkr,764,677,0,1441,2,1,2,1,Gd,5,Typ,0,,Detchd,1999.0,Unf,2,492,TA,TA,Y,206,0,,,0,11,2007,WD,Normal,174000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,456.0,0.0,0.0
1192,50,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1925,1994,Gambrel,CompShg,None,0.0,TA,TA,PConc,TA,TA,Mn,702,702,GasA,Gd,Y,SBrkr,842,630,0,1472,1,0,3,1,Gd,6,Typ,0,,Detchd,1925.0,Unf,1,250,TA,Fa,P,0,0,GdWo,,0,7,2007,WD,Normal,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84,0.0,0.0,0.0,0.0
1193,120,RM,,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,341,1224,GasA,Ex,Y,SBrkr,1224,0,0,1224,2,0,2,1,TA,5,Typ,0,,Attchd,1999.0,Fin,2,402,TA,TA,Y,0,0,,,0,6,2009,WD,Normal,165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883.0,0.0,0.0,0.0,1.0,304,0.0,425.0,0.0,0.0
1194,60,RL,80.0,9364,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1969,1969,Gable,CompShg,Stone,143.0,TA,TA,CBlock,TA,TA,No,292,663,GasA,TA,Y,SBrkr,663,689,0,1352,1,1,4,1,TA,7,Typ,0,,Attchd,1969.0,Fin,1,299,TA,TA,Y,379,0,MnPrv,,0,3,2010,WD,Normal,158000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,143.0
1195,60,RL,51.0,8029,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,No,728,728,GasA,Ex,Y,SBrkr,728,728,0,1456,2,1,3,1,Gd,8,Typ,0,,Attchd,2005.0,Fin,2,400,TA,TA,Y,100,0,,,0,7,2008,WD,Normal,176000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0
1196,60,RL,58.0,14054,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Av,879,879,GasA,Ex,Y,SBrkr,879,984,0,1863,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3,660,TA,TA,Y,100,0,,,0,11,2006,New,Partial,219210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0
1197,75,RM,65.0,8850,Pave,,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916,1950,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,815,815,GasA,Ex,Y,SBrkr,815,875,0,1690,1,0,3,1,TA,7,Typ,1,Gd,Detchd,1916.0,Unf,1,225,TA,TA,Y,0,0,,,0,7,2006,ConLw,Normal,144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330,0.0,0.0,0.0,0.0
1198,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,1212,1212,GasA,Ex,Y,SBrkr,1212,0,0,1212,2,0,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,573,TA,TA,Y,356,0,,,0,6,2009,WD,Normal,178000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1199,20,RL,75.0,11235,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,5,1963,1979,Gable,CompShg,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,504,1051,GasA,Gd,Y,SBrkr,1382,0,0,1382,1,1,3,1,TA,6,Typ,1,Po,Attchd,1974.0,Unf,2,459,TA,TA,Y,0,0,,,0,10,2006,WD,Normal,148000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.0,0.0,0.0,82,0.0,51.0,0.0,0.0
1200,20,RL,71.0,9353,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1970,1970,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,864,864,GasA,Gd,Y,SBrkr,864,0,0,864,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,Unf,1,280,TA,TA,Y,0,0,,Shed,0,7,2006,Oth,Abnorml,116050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1201,60,RL,80.0,10400,Pave,,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,None,0.0,TA,TA,PConc,Gd,TA,Av,866,866,GasA,Ex,Y,SBrkr,866,913,0,1779,2,1,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2,546,TA,TA,Y,198,0,,,0,3,2009,WD,Normal,197900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0
1202,50,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1925,1997,Gable,CompShg,None,0.0,TA,TA,BrkTil,TA,TA,No,884,884,GasA,Ex,Y,SBrkr,884,464,0,1348,1,0,3,1,TA,5,Typ,1,Fa,Detchd,1960.0,Unf,1,216,TA,TA,N,0,0,,,0,5,2009,WD,Normal,117000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,208,0.0,0.0,0.0,0.0
1203,20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,BrkFace,171.0,Gd,TA,PConc,Gd,TA,No,1630,1630,GasA,Ex,Y,SBrkr,1630,0,0,1630,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2000.0,Unf,2,451,TA,TA,Y,74,0,,,0,10,2009,WD,Normal,213000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234,0.0,171.0,0.0,0.0
1204,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,None,0.0,TA,TA,CBlock,Gd,TA,No,268,1056,GasA,Ex,Y,SBrkr,1074,0,0,1074,1,1,3,1,TA,6,Typ,0,,Attchd,1975.0,RFn,2,495,TA,TA,Y,0,0,MnPrv,,0,7,2006,WD,Normal,153500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,788.0,0.0,0.0,0.0,0.0,0.0,1.0,88,0.0,0.0,0.0,0.0
1205,20,RL,90.0,14684,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,7,1990,1991,Hip,CompShg,BrkFace,234.0,Gd,TA,CBlock,Gd,TA,Mn,1496,2158,GasA,Gd,Y,SBrkr,2196,0,0,2196,2,0,3,1,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,3,701,TA,TA,Y,84,0,,,0,6,2009,WD,Normal,271900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.0,177.0,0.0,0.0,0.0,0.0,0.0,70,0.0,234.0,0.0,0.0
1206,20,RH,,8900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,4,4,1966,1966,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,0,1056,GasA,TA,Y,SBrkr,1056,0,0,1056,1,0,2,1,TA,5,Typ,0,,Detchd,1966.0,Unf,1,384,TA,TA,Y,0,0,MnPrv,,0,11,2006,WD,Normal,107000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,0.0,1.0,42,0.0,0.0,0.0,0.0
1207,20,RL,70.0,9135,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,1342,1682,GasA,Ex,Y,SBrkr,1700,0,0,1700,2,0,3,1,Gd,7,Typ,0,,Attchd,2003.0,RFn,2,544,TA,TA,Y,192,0,,,0,5,2006,WD,Normal,200000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,1.0,23,0.0,120.0,0.0,0.0
1208,20,RL,70.0,7763,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1962,1980,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,TA,No,319,931,GasA,TA,Y,SBrkr,1283,0,0,1283,1,0,3,1,TA,6,Typ,0,,Detchd,1980.0,Unf,2,506,TA,TA,Y,0,0,,,0,10,2008,WD,Normal,140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,504.0,0.0,1.0,0,0.0,0.0,0.0,0.0
1209,20,RL,85.0,10182,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,Stone,420.0,Gd,TA,PConc,Ex,TA,Mn,440,1660,GasA,Ex,Y,SBrkr,1660,0,0,1660,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,2,500,TA,TA,Y,322,0,,,0,5,2006,New,Partial,290000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0,0.0,0.0,0.0,1.0,50,0.0,0.0,0.0,420.0
1210,60,RL,70.0,11218,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,No,1055,1055,GasA,Ex,Y,SBrkr,1055,790,0,1845,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,462,TA,TA,Y,635,0,GdPrv,Shed,400,5,2010,WD,Normal,189000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,0.0,0.0,0.0,0.0
1211,50,RL,152.0,12134,Pave,,IR1,Bnk,AllPub,Inside,Mod,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,CompShg,None,0.0,Gd,TA,Wood,Gd,TA,Av,132,559,GasA,Gd,Y,SBrkr,1080,672,0,1752,2,0,4,1,TA,8,Typ,0,,Basment,1988.0,RFn,2,492,TA,TA,Y,325,0,,,0,6,2010,WD,Normal,164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0
1212,30,RL,50.0,9340,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,328,672,GasA,TA,Y,SBrkr,672,0,0,672,1,0,2,1,TA,4,Typ,0,,Attchd,1941.0,Unf,1,234,TA,TA,N,0,0,,,0,8,2009,WD,Normal,113000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0,0.0,1.0,113,0.0,0.0,0.0,0.0
1213,80,RL,,10246,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,CompShg,None,0.0,TA,Gd,CBlock,TA,Gd,Av,0,648,GasA,Ex,Y,SBrkr,960,0,0,960,0,0,0,1,TA,3,Typ,0,,Attchd,1965.0,Unf,1,364,TA,TA,Y,88,0,,,0,5,2006,WD,Normal,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.0,0.0,0.0,0.0,1.5,0,0.0,0.0,0.0,0.0
1214,85,RL,69.0,10205,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,Av,141,925,GasA,TA,Y,SBrkr,999,0,0,999,1,0,3,1,TA,6,Typ,0,,Attchd,1962.0,Unf,1,300,TA,TA,Y,150,0,,,0,5,2006,WD,Normal,134500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,0.0,1.0,72,0.0,0.0,0.0,0.0
1215,20,RL,99.0,7094,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,340,894,GasA,TA,Y,SBrkr,894,0,0,894,1,0,3,1,TA,5,Typ,0,,Detchd,1966.0,RFn,1,384,TA,TA,Y,0,0,MnPrv,,0,5,2007,WD,Normal,125000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,180.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1216,90,RM,68.0,8930,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,CompShg,None,0.0,TA,TA,Slab,,,,0,0,GasA,TA,Y,SBrkr,1318,584,0,1902,2,0,4,2,TA,8,Typ,0,,Attchd,1978.0,Unf,2,539,TA,TA,Y,0,0,,,0,4,2010,WD,Normal,112000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1217,20,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CompShg,Stone,72.0,Gd,TA,PConc,Gd,TA,Mn,364,1300,GasA,Ex,Y,SBrkr,1314,0,0,1314,2,0,3,1,Gd,6,Typ,0,,Attchd,2009.0,RFn,2,552,TA,TA,Y,135,0,,,0,9,2009,New,Partial,229456,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,0.0,0.0,0.0,1.0,112,0.0,0.0,0.0,72.0
1218,50,RM,52.0,6240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,CompShg,None,0.0,TA,TA,Slab,,,,0,0,GasA,Gd,N,SBrkr,672,240,0,912,1,0,2,1,TA,3,Typ,0,,,,,0,0,,,N,0,0,,,0,7,2006,WD,Normal,80500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1219,160,RM,21.0,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,236.0,TA,TA,CBlock,TA,TA,No,672,672,GasA,TA,Y,SBrkr,672,546,0,1218,1,1,3,1,TA,7,Typ,0,,,,,0,0,,,N,201,0,,,0,4,2006,WD,Abnorml,91500,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,236.0,0.0,0.0
1220,20,RL,66.0,7800,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,0,912,GasA,TA,Y,SBrkr,912,0,0,912,1,0,2,1,TA,5,Typ,0,,Attchd,1964.0,Unf,1,288,TA,TA,Y,0,0,,,0,11,2006,WD,Abnorml,115000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,312.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1221,20,RL,55.0,8250,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,CompShg,None,0.0,TA,TA,CBlock,TA,TA,No,210,952,GasA,Ex,Y,SBrkr,1211,0,0,1211,1,0,3,1,TA,5,Typ,1,TA,Attchd,1968.0,Unf,1,322,TA,TA,Y,0,0,,,0,8,2008,WD,Normal,134000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,492.0,0.0,0.0,0.0,63,0.0,0.0,0.0,0.0
1222,50,RL,78.0,10496,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,CompShg,BrkFace,320.0,TA,TA,CBlock,TA,TA,Mn,844,1040,GasA,Ex,Y,SBrkr,1168,678,0,1846,2,0,3,1,TA,7,Typ,1,Gd,Attchd,1949.0,Unf,1,315,TA,TA,Y,0,0,GdWo,,0,1,2007,WD,Normal,143000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0,0.0,320.0,0.0,0.0
1223,20,RL,89.0,10680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,CompShg,BrkFace,44.0,TA,TA,CBlock,TA,Fa,No,1380,2136,GasA,TA,N,FuseA,2136,0,0,2136,2,0,4,1,TA,7,Mod,0,,Detchd,1951.0,Unf,2,528,TA,TA,Y,0,0,MnPrv,,0,10,2006,WD,Normal,137900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,0.0,0.0,0.0,30,0.0,44.0,0.0,0.0
1224,60,RL,60.0,15384,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,None,0.0,Gd,TA,PConc,Gd,TA,Av,64,788,GasA,Ex,Y,SBrkr,788,702,0,1490,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,388,TA,TA,Y,100,0,,,0,2,2008,WD,Normal,184000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.0,0.0,0.0,0.0,1.0,75,0.0,0.0,0.0,0.0
1225,80,RL,65.0,10482,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,CompShg,BrkFace,63.0,TA,Gd,CBlock,TA,TA,Av,81,588,GasA,Ex,Y,SBrkr,1138,0,0,1138,1,0,3,1,TA,6,Typ,0,,Attchd,1958.0,RFn,1,264,TA,TA,Y,224,0,MnWw,,0,6,2007,WD,Normal,145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507.0,0.0,0.0,0.0,0.5,0,0.0,63.0,0.0,0.0
1226,60,RL,86.0,14598,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,CompShg,Stone,74.0,Gd,TA,PConc,Gd,TA,Mn,894,894,GasA,Ex,Y,SBrkr,894,1039,0,1933,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2007.0,Fin,3,668,TA,TA,Y,100,0,,,0,1,2008,WD,Normal,214000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,74.0
1227,20,RL,72.0,8872,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,CompShg,BrkFace,300.0,TA,TA,CBlock,TA,TA,No,317,912,GasA,Ex,Y,SBrkr,912,0,0,912,1,0,2,1,Gd,5,Typ,0,,Detchd,1992.0,Unf,2,576,TA,TA,Y,0,0,,,0,12,2008,WD,Normal,147000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,595.0,0.0,0.0,0.0,0.0,0.0,1.0,240,0.0,300.0,0.0,0.0
